date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/7/1 6:45,7.434999943,3.148000002,2.309999943,0.958999991,5.056000233,1.888000011,30.981596094488474
2016/7/1 7:00,7.434999943,3.282000065,2.309999943,1.031000018,5.086999893,2.223999977,30.944460882964826
2016/7/1 7:15,7.636000156,3.282000065,2.273999929,1.065999985,5.329999924,2.071000099,23.77700043
2016/7/1 7:30,7.636000156,3.415999889,2.309999943,1.101999998,5.269000053,1.91900003,30.967116585063227
2016/7/1 7:45,7.568999767,3.282000065,2.309999943,1.065999985,5.238999844,1.91900003,30.971636881024928
2016/7/1 8:00,5.559000015,3.013999939,2.451999903,1.172999978,2.954999924,1.432000041,30.93655305753986
2016/7/1 8:15,5.223999977,2.880000114,2.381000042,1.172999978,2.802000046,1.401000023,30.92882240939281
2016/7/1 8:30,5.157000065,2.812999964,2.309999943,1.172999978,2.832999945,1.432000041,30.923682066252614
2016/7/1 8:45,5.090000153,2.411000013,1.812000036,0.888000011,2.740999937,1.462000012,16.39100075
2016/7/1 9:00,4.554999828,2.545000076,1.91900003,0.816999972,2.680000067,1.371000051,30.93272853721302
2016/7/1 9:15,4.554999828,2.344000101,1.77699995,0.782000005,2.710999966,1.401000023,30.93369282113136
2016/7/1 9:30,4.68900013,2.545000076,1.883000016,0.852999985,2.802000046,1.462000012,30.925807039884592
2016/7/1 9:45,4.68900013,2.411000013,1.91900003,0.888000011,2.802000046,1.371000051,30.935256096749708
2016/7/1 10:00,4.956999779,2.545000076,1.99000001,0.852999985,2.954999924,1.491999984,30.93662645098522
2016/7/1 10:15,5.425000191,2.678999901,2.203000069,0.888000011,3.137000084,1.552999973,30.94844182432696
2016/7/1 10:30,5.492000103,2.678999901,2.167999983,0.852999985,3.259000063,1.552999973,30.953120417457228
2016/7/1 10:45,5.894000053,2.746000051,2.381000042,0.958999991,3.411000013,1.552999973,30.963421130486665
2016/7/1 11:00,5.760000229,2.545000076,2.203000069,0.852999985,3.441999912,1.491999984,30.97258414618005
2016/7/1 11:15,5.625999928,2.746000051,2.167999983,0.852999985,3.349999905,1.613999963,19.76799965
2016/7/1 11:30,4.287000179,2.142999887,1.136999965,0.425999999,3.167999983,1.644999981,30.92142700888582
2016/7/1 11:45,4.287000179,2.411000013,1.56400001,0.425999999,3.107000113,1.583999991,30.93466476542423
2016/7/1 12:00,4.68900013,2.545000076,1.812000036,0.852999985,2.832999945,1.523000002,30.918389060508364
2016/7/1 12:15,4.68900013,2.611999989,1.91900003,0.888000011,2.740999937,1.552999973,30.914377382750004
2016/7/1 12:30,4.68900013,2.678999901,1.883000016,0.852999985,2.862999916,1.583999991,18.6420002
2016/7/1 12:45,4.68900013,2.678999901,1.883000016,0.852999985,2.894000053,1.644999981,30.907889756957083
2016/7/1 13:00,4.68900013,2.678999901,1.77699995,1.243999958,3.107000113,1.613999963,30.874411054345106
2016/7/1 13:15,5.090000153,2.947000027,2.131999969,1.172999978,2.984999895,1.644999981,30.895081173728723
2016/7/1 13:30,5.157000065,3.013999939,2.309999943,1.243999958,2.832999945,1.613999963,30.897163672998914
2016/7/1 13:45,5.157000065,3.08100009,2.381000042,1.279000044,2.710999966,1.523000002,30.901467116389217
2016/7/1 14:00,5.090000153,2.947000027,2.451999903,1.350000024,2.559000015,1.432000041,30.905913801069875
2016/7/1 14:15,5.223999977,3.08100009,2.630000114,1.457000017,2.528000116,1.432000041,19.41600037
2016/7/1 14:30,5.022999763,3.08100009,2.523000002,1.350000024,2.467000008,1.70599997,19.13400078
2016/7/1 14:45,5.157000065,3.013999939,2.486999989,1.315000057,2.650000095,1.523000002,17.02400017
2016/7/1 15:00,5.090000153,3.148000002,2.486999989,1.350000024,2.588999987,1.523000002,30.894521642377363
2016/7/1 15:15,4.085999966,2.477999926,1.63499999,1.031000018,2.559000015,1.523000002,30.877954272558263
2016/7/1 15:30,4.354000092,2.812999964,1.741000056,1.101999998,2.588999987,1.462000012,30.879930415122523
2016/7/1 15:45,4.287000179,2.611999989,1.669999957,0.852999985,2.528000116,1.491999984,19.20499992
2016/7/1 16:00,4.21999979,2.411000013,1.70599997,0.782000005,2.618999958,1.491999984,30.910961614583343
2016/7/1 16:15,4.421000004,2.411000013,1.77699995,0.816999972,2.680000067,1.491999984,30.917126652874448
2016/7/1 16:30,4.756000042,2.477999926,1.812000036,0.816999972,2.862999916,1.491999984,30.92811112870676
2016/7/1 16:45,4.756000042,2.477999926,1.77699995,0.816999972,2.924000025,1.462000012,30.929734294773446
2016/7/1 17:00,4.756000042,2.344000101,1.63499999,0.711000025,3.075999975,1.491999984,30.935947507565484
2016/7/1 17:15,4.822999954,2.27699995,1.669999957,0.639999986,3.167999983,1.462000012,20.75200081
2016/7/1 17:30,5.357999802,2.477999926,2.451999903,1.421000004,3.289999962,1.462000012,30.92398710929219
2016/7/1 17:45,5.760000229,2.880000114,2.559000015,1.243999958,3.107000113,1.491999984,30.940439208233848
2016/7/1 18:00,5.625999928,2.880000114,2.523000002,1.207999945,3.075999975,1.491999984,20.68199921
2016/7/1 18:15,5.760000229,3.08100009,2.523000002,1.243999958,3.015000105,1.491999984,19.83799934
2016/7/1 18:30,5.357999802,3.013999939,2.451999903,1.207999945,2.924000025,1.523000002,19.20499992
2016/7/1 18:45,5.357999802,2.947000027,2.451999903,1.207999945,2.924000025,1.523000002,30.92164026833272
2016/7/1 19:00,5.492000103,3.013999939,2.451999903,1.207999945,3.015000105,1.552999973,18.71199989
2016/7/1 19:15,5.425000191,2.947000027,2.451999903,1.136999965,2.984999895,1.523000002,30.930256240502107
2016/7/1 19:30,5.357999802,2.947000027,2.451999903,1.172999978,2.894000053,1.523000002,18.21999931
2016/7/1 19:45,5.357999802,2.947000027,2.451999903,1.207999945,2.862999916,1.552999973,30.918701190658272
2016/7/1 20:00,5.357999802,3.013999939,2.451999903,1.207999945,2.862999916,1.523000002,30.91932543141766
2016/7/1 20:15,5.223999977,3.013999939,2.415999889,1.207999945,2.802000046,1.523000002,30.913468371883233
2016/7/1 20:30,5.290999889,3.013999939,2.381000042,1.172999978,2.862999916,1.552999973,30.915207891236946
2016/7/1 20:45,5.223999977,2.947000027,2.345000029,1.136999965,2.832999945,1.552999973,30.91654286211959
2016/7/1 21:00,5.090000153,2.947000027,2.381000042,1.207999945,2.680000067,1.523000002,30.908997749019065
2016/7/1 21:15,4.889999866,2.947000027,2.309999943,1.207999945,2.618999958,1.491999984,18.36100006
2016/7/1 21:30,4.889999866,2.947000027,2.309999943,1.207999945,2.559000015,1.491999984,18.6420002
2016/7/1 21:45,4.889999866,2.947000027,2.203000069,1.136999965,2.680000067,1.552999973,18.00900078
2016/7/1 22:00,4.822999954,2.947000027,2.203000069,1.172999978,2.618999958,1.523000002,30.896829516299487
2016/7/1 22:15,4.822999954,2.947000027,2.203000069,1.172999978,2.588999987,1.552999973,30.89413589929613
2016/7/1 22:30,4.756000042,2.947000027,2.131999969,1.136999965,2.588999987,1.583999991,18.29000092
2016/7/1 22:45,4.822999954,2.947000027,2.131999969,1.172999978,2.618999958,1.552999973,30.891704022537326
2016/7/1 23:00,4.622000217,2.880000114,2.131999969,1.136999965,2.467000008,1.491999984,30.89439996916849
2016/7/1 23:15,4.822999954,2.947000027,2.096999884,1.136999965,2.618999958,1.552999973,30.89349257097965
2016/7/1 23:30,5.022999763,3.818000078,2.131999969,2.167999983,2.588999987,1.523000002,21.31500053
2016/7/1 23:45,5.357999802,2.947000027,2.345000029,1.457000017,2.618999958,1.583999991,30.88873580823651
2016/7/2 0:00,5.223999977,3.08100009,2.700999975,1.315000057,2.437000036,1.523000002,30.910234547937826
2016/7/2 0:15,5.425000191,3.08100009,2.984999895,1.457000017,2.375999928,1.491999984,30.916752630411775
2016/7/2 0:30,5.223999977,3.08100009,2.878000021,1.457000017,2.375999928,1.462000012,21.38500023
2016/7/2 0:45,4.354000092,3.148000002,2.415999889,1.491999984,2.28399992,1.432000041,21.17399979
2016/7/2 1:00,5.157000065,3.013999939,2.878000021,1.350000024,2.345000029,1.432000041,19.6970005
2016/7/2 1:15,5.223999977,3.148000002,2.914000034,1.457000017,2.315000057,1.462000012,30.908193618164475
2016/7/2 1:30,5.157000065,3.013999939,2.914000034,1.421000004,2.223999977,1.462000012,30.912230934888093
2016/7/2 1:45,4.889999866,3.013999939,2.772000074,1.315000057,2.28399992,1.432000041,19.83799934
2016/7/2 2:00,5.157000065,3.148000002,2.878000021,1.491999984,2.28399992,1.432000041,20.04899979
2016/7/2 2:15,4.487999916,3.08100009,2.451999903,0.958999991,2.253999949,1.432000041,30.91549047980454
2016/7/2 2:30,4.889999866,3.013999939,2.736000061,1.386000037,2.193000078,1.432000041,30.90275632106425
2016/7/2 2:45,5.090000153,3.148000002,2.948999882,1.491999984,2.163000107,1.401000023,30.90626122787366
2016/7/2 3:00,5.157000065,3.08100009,2.914000034,1.491999984,2.193000078,1.401000023,20.75200081
2016/7/2 3:15,4.354000092,3.013999939,2.523000002,1.457000017,2.193000078,1.401000023,20.47100067
2016/7/2 3:30,5.090000153,3.08100009,2.914000034,1.491999984,2.193000078,1.401000023,21.17399979
2016/7/2 3:45,5.090000153,3.08100009,2.878000021,1.421000004,2.193000078,1.401000023,20.82299995
2016/7/2 4:00,4.554999828,3.08100009,2.451999903,1.491999984,2.193000078,1.401000023,30.873592465877774
2016/7/2 4:15,5.290999889,3.148000002,3.019999981,1.491999984,2.193000078,1.401000023,30.915199016781767
2016/7/2 4:30,5.157000065,3.08100009,2.948999882,1.421000004,2.223999977,1.432000041,30.914171071854454
2016/7/2 4:45,4.354000092,3.013999939,2.559000015,1.457000017,2.223999977,1.401000023,30.87668008205058
2016/7/2 5:00,5.425000191,3.282000065,3.092000008,1.70599997,2.437000036,1.462000012,30.896746617328255
2016/7/2 5:15,5.760000229,3.415999889,3.092000008,1.669999957,2.710999966,1.583999991,30.898420300783414
2016/7/2 5:30,5.425000191,3.282000065,2.842999935,1.63499999,2.740999937,1.523000002,30.890920609187397
2016/7/2 5:45,6.162000179,3.348999977,3.197999954,1.56400001,2.954999924,1.491999984,30.93490400982499
2016/7/2 6:00,5.492000103,3.282000065,2.523000002,1.491999984,2.984999895,1.462000012,30.900157355348366
2016/7/2 6:15,5.492000103,3.013999939,2.309999943,1.243999958,3.107000113,1.523000002,30.916834717589627
2016/7/2 6:30,5.559000015,3.013999939,2.309999943,1.315000057,3.229000092,1.552999973,30.911232228947853
2016/7/2 6:45,5.69299984,3.013999939,2.451999903,1.491999984,3.075999975,1.491999984,30.909110587283124
2016/7/2 7:00,5.625999928,3.214999914,2.486999989,1.491999984,3.075999975,1.523000002,30.900382762247123
2016/7/2 7:15,5.760000229,3.214999914,2.486999989,1.421000004,3.137000084,1.613999963,30.90355891252392
2016/7/2 7:30,5.559000015,3.282000065,2.486999989,1.491999984,3.107000113,1.552999973,19.06399918
2016/7/2 7:45,5.559000015,3.214999914,2.594000101,1.63499999,2.924000025,1.523000002,20.26000023
2016/7/2 8:00,5.559000015,3.282000065,2.594000101,1.669999957,2.924000025,1.523000002,30.884010202616224
2016/7/2 8:15,5.492000103,3.348999977,2.700999975,1.63499999,2.832999945,1.491999984,18.85300064
2016/7/2 8:30,5.559000015,3.348999977,2.700999975,1.598999977,2.772000074,1.523000002,19.6970005
2016/7/2 8:45,5.223999977,3.282000065,2.523000002,1.56400001,2.680000067,1.462000012,18.21999931
2016/7/2 9:00,5.223999977,3.214999914,2.559000015,1.56400001,2.680000067,1.462000012,30.886677658338385
2016/7/2 9:15,5.157000065,3.282000065,2.486999989,1.598999977,2.680000067,1.432000041,19.27499962
2016/7/2 9:30,5.223999977,3.348999977,2.486999989,1.598999977,2.802000046,1.491999984,30.875798674355114
2016/7/2 9:45,7.903999805,4.68900013,4.725999832,2.451999903,2.894000053,1.523000002,30.928385710338933
2016/7/2 10:00,9.913000107,4.956999779,6.644999981,3.305000067,3.046000004,1.552999973,30.97867515976437
2016/7/2 10:15,11.25300026,5.827000141,7.604000092,3.588999987,3.289999962,1.735999942,30.993609294368266
2016/7/2 10:30,12.05599976,5.357999802,8.421999931,2.878000021,3.746000051,1.70599997,31.12865991992063
2016/7/2 10:45,11.98900032,5.357999802,8.173000336,2.345000029,3.868000031,1.76699996,19.27499962
2016/7/2 11:00,11.78800011,5.425000191,8.173000336,2.523000002,3.686000109,1.674999952,31.14210151498749
2016/7/2 11:15,11.72099972,5.559000015,7.81799984,2.486999989,3.532999992,1.735999942,31.11997943685747
2016/7/2 11:30,11.31999969,5.425000191,7.568999767,2.948999882,3.229000092,1.70599997,31.062458125019106
2016/7/2 11:45,10.51599979,5.357999802,7.427000046,2.415999889,3.229000092,1.735999942,21.0340004
2016/7/2 12:00,9.645000458,4.956999779,6.751999855,2.131999969,3.107000113,1.827999949,20.82299995
2016/7/2 12:15,10.64999962,4.554999828,7.0,2.594000101,2.894000053,1.76699996,31.067715806870737
2016/7/2 12:30,11.11900043,5.69299984,8.279999733,3.447000027,3.075999975,1.797000051,31.02422510781684
2016/7/2 12:45,10.58300018,5.559000015,7.676000118,3.197999954,3.046000004,1.827999949,31.007794765025267
2016/7/2 13:00,10.38199997,5.760000229,7.461999893,2.559000015,2.984999895,1.76699996,31.047837718644736
2016/7/2 13:15,10.31499958,4.756000042,6.644999981,2.309999943,2.984999895,1.797000051,31.06157702108866
2016/7/2 13:30,8.572999954,3.951999903,5.756999969,1.953999996,2.832999945,1.76699996,31.029857535503155
2016/7/2 13:45,8.907999992,4.889999866,6.218999863,2.664999962,2.832999945,1.949000001,20.47100067
2016/7/2 14:00,8.774000168,4.68900013,6.111999989,2.025000095,2.894000053,1.91900003,31.011001410375176
2016/7/2 14:15,9.243000031,4.554999828,6.610000134,1.84800005,2.740999937,1.85800004,31.066506702069397
2016/7/2 14:30,9.779000282,4.421000004,6.928999901,2.523000002,2.832999945,1.735999942,31.050754087760794
2016/7/2 14:45,10.44900036,5.223999977,6.894000053,2.381000042,2.650000095,1.735999942,31.058382632807195
2016/7/2 15:00,10.44900036,5.157000065,6.965000153,2.451999903,2.772000074,1.735999942,31.057727216867168
2016/7/2 15:15,9.913000107,4.554999828,6.928999901,2.594000101,2.894000053,1.85800004,31.03548322252776
2016/7/2 15:30,9.979999542,5.022999763,6.928999901,2.559000015,2.984999895,1.827999949,31.030892824245107
2016/7/2 15:45,9.711999893,5.090000153,6.965000153,2.736000061,2.862999916,1.76699996,31.011137813957543
2016/7/2 16:00,9.845999718,4.822999954,7.035999775,2.664999962,2.894000053,1.76699996,20.68199921
2016/7/2 16:15,9.51099968,4.822999954,6.681000233,2.203000069,2.894000053,1.70599997,31.052932054249485
2016/7/2 16:30,10.18099976,4.287000179,6.928999901,2.842999935,3.319999933,1.735999942,23.70700073
2016/7/2 16:45,10.58300018,4.822999954,7.427000046,2.630000114,3.107000113,1.735999942,31.07555231059374
2016/7/2 17:00,9.913000107,4.822999954,6.894000053,2.415999889,3.229000092,1.735999942,31.054830416384917
2016/7/2 17:15,10.91800022,4.822999954,7.532999992,2.523000002,3.381000042,1.797000051,25.81699944
2016/7/2 17:30,11.25300026,4.822999954,7.782000065,2.523000002,3.503000021,1.70599997,31.123820951729453
2016/7/2 17:45,10.7840004,4.756000042,7.249000072,2.309999943,3.471999884,1.797000051,26.02799988
2016/7/2 18:00,10.64999962,4.68900013,6.928999901,2.451999903,3.381000042,1.797000051,25.88800049
2016/7/2 18:15,10.38199997,4.487999916,7.143000126,2.239000082,3.167999983,1.797000051,31.097209842732227
2016/7/2 18:30,9.779000282,4.487999916,6.857999802,2.167999983,3.075999975,1.735999942,31.078790337919937
2016/7/2 18:45,9.979999542,4.354000092,6.822999954,2.203000069,3.107000113,1.735999942,31.084396149632834
2016/7/2 19:00,10.11400032,4.354000092,6.644999981,1.812000036,3.107000113,1.735999942,31.115442274592446
2016/7/2 19:15,10.11400032,4.287000179,6.894000053,2.096999884,3.197999954,1.70599997,31.105235524402232
2016/7/2 19:30,10.71700001,4.487999916,7.249000072,2.203000069,3.411000013,1.735999942,27.64599991
2016/7/2 19:45,10.04699993,4.354000092,6.610000134,1.953999996,3.349999905,1.735999942,31.1017948032414
2016/7/2 20:00,9.979999542,4.152999878,6.573999882,1.953999996,3.411000013,1.76699996,31.10187156815938
2016/7/2 20:15,9.779000282,4.019000053,6.395999908,1.883000016,3.411000013,1.91900003,31.08649063589523
2016/7/2 20:30,9.51099968,4.21999979,6.183000088,1.91900003,3.289999962,1.85800004,31.06587724002539
2016/7/2 20:45,9.376999855,4.085999966,6.040999889,1.883000016,3.381000042,1.827999949,22.93300056
2016/7/2 21:00,9.31000042,4.21999979,6.005000114,2.131999969,3.229000092,1.85800004,22.22999954
2016/7/2 21:15,9.041999817,3.818000078,6.289999962,1.421000004,3.137000084,1.85800004,31.108552778794266
2016/7/2 21:30,9.041999817,4.68900013,6.361000061,2.381000042,3.015000105,1.797000051,31.008650756399586
2016/7/2 21:45,9.578000069,4.622000217,6.183000088,1.741000056,2.894000053,1.827999949,31.07156685584928
2016/7/2 22:00,9.444000244,4.622000217,6.965000153,2.167999983,2.954999924,1.85800004,31.05815204788158
2016/7/2 22:15,10.71700001,4.889999866,7.106999874,1.99000001,2.772000074,1.797000051,31.11325366839029
2016/7/2 22:30,10.31499958,5.022999763,6.928999901,2.239000082,2.832999945,1.76699996,25.25499916
2016/7/2 22:45,9.645000458,4.822999954,7.106999874,1.953999996,3.075999975,1.797000051,31.088432596921997
2016/7/2 23:00,9.444000244,4.287000179,6.822999954,2.559000015,2.588999987,1.735999942,27.29500008
2016/7/2 23:15,10.38199997,4.956999779,7.604000092,2.594000101,2.528000116,1.735999942,28.13899994
2016/7/2 23:30,10.91800022,5.090000153,7.710999966,2.203000069,2.588999987,1.735999942,31.121702133164433
2016/7/2 23:45,11.05200005,5.492000103,8.38599968,2.842999935,2.680000067,1.76699996,31.083102111673174
2016/7/3 0:00,10.38199997,5.425000191,7.604000092,2.309999943,2.954999924,1.674999952,31.0911026887619
2016/7/3 0:15,9.979999542,5.290999889,7.888999939,2.948999882,2.862999916,2.071000099,31.0051670877275
2016/7/3 0:30,10.71700001,5.022999763,7.710999966,2.309999943,2.650000095,1.735999942,31.108759008244682
2016/7/3 0:45,10.7840004,5.157000065,7.994999886,2.878000021,2.588999987,1.85800004,31.05833073896762
2016/7/3 1:00,9.779000282,5.223999977,6.71600008,2.842999935,2.650000095,1.674999952,30.996740982353224
2016/7/3 1:15,10.91800022,5.425000191,7.639999866,2.664999962,2.588999987,1.70599997,25.95800018
2016/7/3 1:30,10.64999962,5.090000153,8.102000237,2.736000061,2.650000095,1.735999942,26.09900093
2016/7/3 1:45,9.979999542,4.756000042,7.390999794,2.914000034,2.588999987,1.76699996,25.95800018
2016/7/3 2:00,10.38199997,4.68900013,7.320000172,2.203000069,2.984999895,1.85800004,31.095030495156468
2016/7/3 2:15,10.64999962,5.223999977,7.676000118,2.878000021,2.802000046,1.797000051,31.047165335195825
2016/7/3 2:30,9.444000244,4.421000004,6.610000134,2.772000074,2.588999987,1.70599997,31.007760691471546
2016/7/3 2:45,9.645000458,5.157000065,6.538000107,2.700999975,2.588999987,1.70599997,24.83200073
2016/7/3 3:00,9.779000282,4.152999878,6.822999954,1.99000001,2.528000116,1.674999952,31.102638379396517
2016/7/3 3:15,10.31499958,5.090000153,7.604000092,2.772000074,2.528000116,1.70599997,31.05249206252416
2016/7/3 3:30,9.376999855,4.554999828,6.965000153,2.415999889,2.528000116,1.674999952,31.04818841747484
2016/7/3 3:45,9.578000069,4.354000092,6.502999783,2.239000082,2.528000116,1.980000019,26.45000076
2016/7/3 4:00,10.71700001,4.756000042,7.355999947,2.806999922,2.650000095,1.797000051,31.05485912360251
2016/7/3 4:15,9.109000206,4.756000042,6.644999981,2.203000069,2.862999916,1.827999949,31.03111520483689
2016/7/3 4:30,8.305999756,4.68900013,5.507999897,2.415999889,2.772000074,1.827999949,30.947016876319232
2016/7/3 4:45,9.913000107,5.022999763,7.532999992,2.806999922,2.894000053,1.949000001,31.019578393529954
2016/7/3 5:00,10.31499958,4.68900013,7.390999794,2.451999903,2.924000025,1.85800004,31.07373411070914
2016/7/3 5:15,11.5880003,4.68900013,8.102000237,2.523000002,3.046000004,1.827999949,31.13596058962905
2016/7/3 5:30,10.71700001,4.554999828,7.249000072,1.812000036,3.259000063,1.888000011,24.5510006
2016/7/3 5:45,11.92199993,5.357999802,7.853000164,2.203000069,3.503000021,1.888000011,31.144630768305923
2016/7/3 6:00,12.59200001,5.223999977,8.670999527,2.203000069,3.71600008,1.949000001,31.19584438957816
2016/7/3 6:15,12.25699997,5.157000065,8.493000031,2.559000015,3.77699995,1.91900003,31.15317194257659
2016/7/3 6:30,11.31999969,5.425000191,7.390999794,1.883000016,3.838000059,1.980000019,31.13008216858347
2016/7/3 6:45,11.92199993,4.019000053,8.527999878,2.451999903,3.77699995,2.040999889,31.174789454976647
2016/7/3 7:00,11.11900043,4.622000217,7.888999939,2.842999935,3.625,1.91900003,23.63699913
2016/7/3 7:15,12.45800018,5.492000103,8.741999626,2.948999882,3.532999992,1.91900003,22.72200012
2016/7/3 7:30,12.59200001,6.027999878,8.777000427,2.772000074,3.594000101,1.91900003,31.130270075107614
2016/7/3 7:45,11.05200005,4.622000217,7.320000172,2.664999962,3.625,1.91900003,31.07719810544941
2016/7/3 8:00,10.64999962,4.421000004,7.035999775,2.025000095,3.594000101,1.91900003,31.114899174788174
2016/7/3 8:15,10.44900036,4.622000217,7.320000172,2.061000109,3.471999884,1.949000001,31.10752397389726
2016/7/3 8:30,10.71700001,4.889999866,7.320000172,2.203000069,3.441999912,1.91900003,27.99799919
2016/7/3 8:45,10.31499958,4.68900013,6.857999802,2.167999983,3.411000013,1.949000001,31.074591420478193
2016/7/3 9:00,10.04699993,4.21999979,6.43200016,1.669999957,3.686000109,1.949000001,31.108479195536518
2016/7/3 9:15,10.04699993,5.157000065,7.106999874,2.451999903,3.229000092,1.980000019,31.034646788438618
2016/7/3 9:30,11.18599987,5.290999889,7.532999992,2.878000021,3.381000042,1.888000011,31.05317376161692
2016/7/3 9:45,11.45400047,5.223999977,7.427000046,2.273999929,3.259000063,1.85800004,31.11263741489283
2016/7/3 10:00,11.72099972,5.090000153,7.888999939,2.559000015,3.563999891,1.85800004,31.119520192277562
2016/7/3 10:15,11.92199993,5.492000103,8.31499958,2.878000021,4.142000198,1.949000001,31.10019406475591
2016/7/3 10:30,12.25699997,4.756000042,8.244000435,2.486999989,4.051000118,1.827999949,30.81200027
2016/7/3 10:45,12.12300014,5.69299984,8.065999985,2.486999989,4.234000206,1.949000001,30.17900085
2016/7/3 11:00,12.12300014,5.357999802,8.065999985,2.486999989,4.081999779,1.91900003,31.13622572393892
2016/7/3 11:15,11.25300026,5.022999763,7.320000172,2.203000069,3.77699995,1.76699996,31.125753504026804
2016/7/3 11:30,10.98499966,4.554999828,6.965000153,2.167999983,3.349999905,1.827999949,31.1118040147653
2016/7/3 11:45,10.24800014,5.022999763,6.395999908,2.096999884,3.319999933,1.797000051,31.06392560769116
2016/7/3 12:00,9.979999542,5.022999763,6.857999802,2.559000015,3.289999962,1.85800004,31.028182326756504
2016/7/3 12:15,9.444000244,4.956999779,6.538000107,2.523000002,3.229000092,1.888000011,31.00203884326301
2016/7/3 12:30,10.04699993,4.822999954,6.218999863,1.883000016,3.167999983,1.888000011,31.066508820050743
2016/7/3 12:45,9.444000244,4.421000004,6.395999908,2.203000069,3.167999983,1.888000011,31.038466882978746
2016/7/3 13:00,9.243000031,4.956999779,6.289999962,2.630000114,3.137000084,1.888000011,30.976728230206664
2016/7/3 13:15,10.24800014,5.157000065,6.610000134,2.381000042,3.046000004,2.101999998,30.03800011
2016/7/3 13:30,10.04699993,4.756000042,6.857999802,2.559000015,3.107000113,1.797000051,31.04103764089878
2016/7/3 13:45,10.11400032,5.090000153,6.395999908,2.273999929,2.984999895,1.888000011,31.032706965311252
2016/7/3 14:00,10.18099976,5.425000191,7.177999973,3.019999981,3.075999975,1.888000011,30.991348447034095
2016/7/3 14:15,10.24800014,5.022999763,6.538000107,2.664999962,3.107000113,1.888000011,30.81200027
2016/7/3 14:30,10.04699993,5.090000153,6.573999882,2.736000061,3.046000004,1.797000051,31.00548154189175
2016/7/3 14:45,9.578000069,4.421000004,6.502999783,2.630000114,2.924000025,2.040999889,30.995230022495562
2016/7/3 15:00,9.645000458,5.425000191,7.106999874,2.664999962,3.015000105,1.827999949,31.16399956
2016/7/3 15:15,10.44900036,5.157000065,6.857999802,2.239000082,2.984999895,1.888000011,31.061314725864186
2016/7/3 15:30,9.913000107,4.68900013,6.857999802,2.309999943,3.075999975,1.797000051,29.47500038
2016/7/3 15:45,9.779000282,5.090000153,6.644999981,2.736000061,2.954999924,1.797000051,29.47500038
