PE,AT,V,AP,RH
0.1128871054631643,14.96,41.76,1024.07,73.17
0.11189110996222289,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
473.9,10.82,37.5,1009.23,96.62
0.11105092062544278,26.27,59.44,1012.23,58.77
467.35,15.89,43.96,1014.02,75.24
478.42,9.48,44.71,1019.12,66.43
0.1121641705949661,14.64,45.0,1021.78,41.25
477.5,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
453.99,20.14,46.93,1014.66,64.22
440.29,24.34,73.5,1011.31,84.15
451.28,25.71,58.59,1012.77,61.83
433.99,26.19,69.34,1009.48,87.59
462.19,21.42,43.79,1015.76,43.08
467.54,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
0.11170709725252514,13.97,38.47,1015.15,55.28
468.27,17.76,42.42,1009.09,66.26
495.24,5.41,40.07,1019.16,64.77
0.11141001962877017,7.76,42.28,1008.52,83.31
443.61,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
0.11088815012603961,27.47,70.72,1009.97,74.62
0.11148464445055305,14.6,39.31,1011.11,72.52
0.11315672516271015,7.91,39.96,1023.57,88.44
484.41,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
445.11,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
444.26,24.81,63.94,1018.76,44.51
0.11127490851551665,12.75,44.03,1007.29,89.46
0.11115449016809004,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
0.1119281719953644,13.91,39.35,1014.69,75.51
448.86,23.18,51.3,1012.04,78.64
0.1109679893416113,22.47,47.45,1007.62,76.65
0.11222610190384819,13.39,44.85,1017.24,80.44
0.1124278438547264,9.28,41.54,1018.33,79.89
476.7,11.82,42.86,1014.12,88.28
474.99,10.27,40.64,1020.63,84.6
444.22,22.92,63.94,1019.28,42.69
0.11256553282986805,16.0,37.87,1020.24,78.41
448.06,21.22,43.43,1010.96,61.07
0.11150537930592375,13.46,44.71,1014.51,50.0
473.05,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
0.11080051410222405,32.57,78.92,1011.6,66.47
473.62,8.11,42.18,1014.82,93.09
0.11180469655901076,13.92,39.39,1012.94,80.52
442.99,23.04,59.43,1010.23,68.99
442.77,27.31,64.44,1014.65,57.27
491.49,5.91,39.33,1010.18,95.53
0.11138586588434084,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
0.1106199639552867,26.08,52.3,1007.03,63.34
446.22,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
0.11138764576346641,13.76,45.87,1008.89,87.27
440.01,25.5,58.79,1016.02,64.4
0.11100592366960607,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
474.91,7.26,40.69,1020.43,90.22
0.11244961240711714,10.54,34.03,1018.71,74.0
434.2,27.71,74.34,998.14,71.85
437.91,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
0.11173025489358952,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
0.11130281553221424,10.32,42.28,1008.82,75.66
445.56,22.74,61.02,1009.56,79.41
475.74,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
0.11187908793137742,21.58,67.25,1017.39,79.0
0.10979877408338869,27.66,76.86,1001.31,69.47
436.69,26.96,69.45,1013.89,51.47
468.75,12.29,42.18,1016.53,83.13
0.1111010571884982,15.86,43.02,1012.18,40.33
465.48,13.87,45.08,1024.42,81.69
0.11172328966799082,24.09,73.68,1014.93,94.55
0.11151459916519958,20.45,69.45,1012.53,91.81
464.7,15.07,39.3,1019.0,63.62
0.11043756671803852,32.72,69.75,1009.6,49.35
459.12,18.23,58.96,1015.55,69.61
0.10992728698925774,35.56,68.94,1006.56,38.75
0.11149270418204511,18.36,51.43,1010.57,90.17
433.63,26.35,64.05,1009.81,81.24
442.84,25.92,60.95,1014.62,48.46
485.13,8.01,41.66,1014.49,76.72
459.12,19.63,52.72,1025.09,51.16
0.11127574560340985,20.02,67.32,1012.05,76.34
0.11273155323469143,10.08,40.72,1022.7,67.3
432.55,27.23,66.48,1005.23,52.38
443.86,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
